"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM YIELD (Kg per ha)","PEARL MILLET YIELD (Kg per ha)","MAIZE YIELD (Kg per ha)","FINGER MILLET YIELD (Kg per ha)","BARLEY YIELD (Kg per ha)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT YIELD (Kg per ha)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER YIELD (Kg per ha)","CASTOR YIELD (Kg per ha)","LINSEED YIELD (Kg per ha)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN YIELD (Kg per ha)","OILSEEDS YIELD (Kg per ha)","SUGARCANE YIELD (Kg per ha)","COTTON YIELD (Kg per ha)"
"96","1990","7","Maharashtra","Thane","1926.0","0.0","2000.0","0.0","2000.0","0.0","0.0","885.0","0.0","538.0","409.0","539.0","1250.0","333.0","0.0","0.0","0.0","0.0","0.0","0.0","360.0","0.0","0.0"
"96","1991","7","Maharashtra","Thane","1784.0","1000.0","1000.0","0.0","1000.0","0.0","1000.0","781.0","0.0","435.0","512.0","414.0","1250.0","364.0","0.0","0.0","0.0","0.0","0.0","0.0","333.0","0.0","0.0"
"96","1992","7","Maharashtra","Thane","1935.0","0.0","0.0","0.0","0.0","0.0","2000.0","837.0","0.0","550.0","905.0","465.0","1250.0","385.0","500.0","0.0","0.0","0.0","0.0","0.0","352.0","0.0","0.0"
"96","1993","7","Maharashtra","Thane","2047.0","0.0","0.0","0.0","0.0","0.0","1500.0","857.0","0.0","667.0","886.0","578.0","1600.0","400.0","375.0","0.0","0.0","0.0","0.0","0.0","434.0","0.0","0.0"
"96","1994","7","Maharashtra","Thane","1898.0","0.0","0.0","0.0","0.0","0.0","1000.0","667.0","0.0","524.0","656.0","648.0","2200.0","300.0","1000.0","0.0","0.0","0.0","0.0","0.0","800.0","0.0","0.0"
"96","1995","7","Maharashtra","Thane","2170.0","0.0","0.0","0.0","0.0","0.0","0.0","768.0","0.0","463.0","563.0","524.0","1800.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","625.0","0.0","0.0"
"96","1996","7","Maharashtra","Thane","2599.0","0.0","0.0","0.0","0.0","0.0","0.0","883.0","0.0","634.0","640.0","664.0","2400.0","667.0","0.0","0.0","0.0","0.0","0.0","0.0","857.0","0.0","0.0"
"96","1997","7","Maharashtra","Thane","2355.0","1000.0","1667.0","0.0","1667.0","0.0","0.0","794.0","0.0","583.0","500.0","683.0","1333.0","667.0","0.0","0.0","0.0","0.0","0.0","0.0","432.0","0.0","0.0"
"96","1998","7","Maharashtra","Thane","1920.0","1000.0","0.0","0.0","0.0","0.0","0.0","811.0","0.0","605.0","452.0","547.0","1333.0","294.0","250.0","0.0","0.0","0.0","1000.0","0.0","367.0","0.0","0.0"
"96","1999","7","Maharashtra","Thane","2130.0","800.0","0.0","0.0","0.0","0.0","0.0","971.0","0.0","658.0","517.0","540.0","1750.0","357.0","350.0","0.0","0.0","0.0","0.0","0.0","493.0","0.0","0.0"
"96","2000","7","Maharashtra","Thane","1237.0","1000.0","0.0","0.0","0.0","0.0","0.0","444.0","0.0","526.0","345.0","456.0","1250.0","214.0","500.0","0.0","0.0","0.0","0.0","0.0","318.0","0.0","0.0"
"96","2001","7","Maharashtra","Thane","2448.0","0.0","0.0","0.0","0.0","0.0","2000.0","823.0","0.0","500.0","444.0","589.0","1250.0","333.0","500.0","0.0","0.0","0.0","0.0","0.0","457.0","0.0","0.0"
"96","2002","7","Maharashtra","Thane","1138.0","1000.0","0.0","0.0","0.0","0.0","1000.0","406.0","0.0","657.0","519.0","555.0","2250.0","333.0","500.0","0.0","0.0","0.0","0.0","0.0","543.0","0.0","0.0"
"96","2003","7","Maharashtra","Thane","2821.0","1000.0","0.0","0.0","0.0","0.0","2000.0","775.0","0.0","676.0","481.0","583.0","1250.0","333.0","367.0","0.0","0.0","0.0","0.0","0.0","475.0","0.0","0.0"
"96","2004","7","Maharashtra","Thane","2379.0","1000.0","0.0","0.0","0.0","0.0","1000.0","1006.0","0.0","658.0","556.0","653.0","1250.0","333.0","500.0","0.0","0.0","0.0","0.0","0.0","486.0","0.0","0.0"
"96","2005","7","Maharashtra","Thane","2227.0","1000.0","0.0","0.0","0.0","0.0","2000.0","911.0","0.0","659.0","594.0","610.0","1200.0","0.0","400.0","0.0","0.0","0.0","0.0","0.0","405.0","0.0","0.0"
"96","2006","7","Maharashtra","Thane","1836.0","1000.0","0.0","0.0","0.0","0.0","2000.0","804.0","0.0","732.0","621.0","676.0","1200.0","300.0","450.0","0.0","0.0","0.0","0.0","0.0","403.0","0.0","0.0"
"96","2007","7","Maharashtra","Thane","2200.0","1000.0","0.0","0.0","0.0","0.0","3000.0","728.0","0.0","805.0","759.0","529.0","1275.0","330.0","350.0","0.0","0.0","0.0","0.0","0.0","427.0","0.0","0.0"
"96","2008","7","Maharashtra","Thane","2158.0","1000.0","0.0","0.0","0.0","0.0","3000.0","819.0","0.0","698.0","563.0","563.0","1600.0","273.0","400.0","0.0","0.0","0.0","0.0","0.0","467.0","0.0","0.0"
"96","2009","7","Maharashtra","Thane","2098.0","800.0","0.0","0.0","0.0","0.0","3000.0","617.0","0.0","664.0","840.0","608.0","1750.0","356.0","591.0","0.0","0.0","0.0","0.0","0.0","423.0","0.0","0.0"
"96","2010","7","Maharashtra","Thane","2029.0","1500.0","0.0","0.0","0.0","0.0","2900.0","506.0","0.0","865.0","461.0","573.0","1320.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","383.0","0.0","0.0"
"96","2011","7","Maharashtra","Thane","2450.0","1000.0","0.0","0.0","0.0","0.0","2800.0","648.0","0.0","869.0","632.0","723.0","1400.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","414.0","0.0","0.0"
"96","2012","7","Maharashtra","Thane","2600.0","0.0","0.0","0.0","0.0","0.0","0.0","789.0","0.0","680.0","148.0","509.0","2000.0","414.0","0.0","0.0","0.0","0.0","0.0","0.0","396.0","0.0","0.0"
"96","2013","7","Maharashtra","Thane","2393.0","0.0","0.0","0.0","0.0","0.0","0.0","809.0","0.0","1182.0","536.0","429.0","0.0","286.0","0.0","0.0","0.0","0.0","0.0","0.0","483.0","0.0","0.0"
"96","2014","7","Maharashtra","Thane","2421.0","0.0","0.0","0.0","0.0","0.0","0.0","680.0","0.0","853.0","500.0","639.0","0.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","200.0","0.0","0.0"
"96","2015","7","Maharashtra","Thane","2260.0","0.0","0.0","0.0","0.0","0.0","2000.0","667.0","0.0","692.0","333.0","600.0","2500.0","917.0","0.0","0.0","0.0","0.0","250.0","0.0","333.0","0.0","0.0"
"96","2016","7","Maharashtra","Thane","2717.0","2000.0","-1.0","0.0","-1.0","-1.0","-1.0","1714.0","-1.0","929.0","823.0","679.0","-1.0","300.0","-1.0","-1.0","-1.0","-1.0","575.0","-1.0","-1.0","-1.0","-1.0"
"96","2017","7","Maharashtra","Thane","1848.0","2000.0","-1.0","0.0","-1.0","-1.0","4000.0","1538.0","-1.0","857.0","-1.0","677.0","1500.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","1990","7","Maharashtra","Raigad","1650.0","0.0","0.0","0.0","0.0","0.0","0.0","608.0","0.0","550.0","438.0","417.0","2000.0","313.0","0.0","0.0","0.0","0.0","0.0","0.0","556.0","0.0","0.0"
"97","1991","7","Maharashtra","Raigad","2231.0","0.0","0.0","0.0","0.0","0.0","0.0","719.0","0.0","450.0","563.0","229.0","667.0","313.0","0.0","0.0","0.0","0.0","0.0","0.0","333.0","0.0","0.0"
"97","1992","7","Maharashtra","Raigad","2119.0","0.0","0.0","0.0","0.0","0.0","0.0","754.0","0.0","520.0","889.0","283.0","1000.0","357.0","0.0","0.0","0.0","0.0","0.0","0.0","412.0","0.0","0.0"
"97","1993","7","Maharashtra","Raigad","2371.0","0.0","0.0","0.0","0.0","0.0","1000.0","762.0","0.0","680.0","875.0","446.0","1000.0","200.0","0.0","0.0","0.0","0.0","0.0","0.0","444.0","0.0","0.0"
"97","1994","7","Maharashtra","Raigad","2198.0","0.0","0.0","0.0","0.0","0.0","0.0","798.0","0.0","588.0","643.0","484.0","667.0","167.0","0.0","0.0","0.0","0.0","0.0","0.0","333.0","0.0","0.0"
"97","1995","7","Maharashtra","Raigad","2254.0","0.0","0.0","0.0","0.0","0.0","0.0","780.0","0.0","444.0","571.0","478.0","2000.0","286.0","0.0","0.0","0.0","0.0","0.0","0.0","667.0","0.0","0.0"
"97","1996","7","Maharashtra","Raigad","2333.0","0.0","0.0","0.0","0.0","0.0","0.0","782.0","0.0","650.0","615.0","620.0","1500.0","429.0","0.0","0.0","0.0","0.0","0.0","0.0","556.0","0.0","0.0"
"97","1997","7","Maharashtra","Raigad","2531.0","0.0","0.0","0.0","0.0","0.0","0.0","772.0","0.0","591.0","500.0","500.0","1000.0","333.0","0.0","0.0","0.0","0.0","0.0","0.0","240.0","0.0","0.0"
"97","1998","7","Maharashtra","Raigad","2568.0","0.0","0.0","0.0","0.0","0.0","0.0","802.0","0.0","619.0","500.0","442.0","1000.0","400.0","0.0","0.0","0.0","0.0","0.0","0.0","462.0","0.0","0.0"
"97","1999","7","Maharashtra","Raigad","2421.0","0.0","0.0","0.0","0.0","0.0","0.0","731.0","0.0","652.0","556.0","469.0","1000.0","333.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"97","2000","7","Maharashtra","Raigad","2166.0","0.0","0.0","0.0","0.0","0.0","0.0","664.0","0.0","550.0","400.0","374.0","1333.0","667.0","0.0","0.0","0.0","0.0","0.0","0.0","667.0","0.0","0.0"
"97","2001","7","Maharashtra","Raigad","2669.0","0.0","0.0","0.0","0.0","0.0","0.0","902.0","0.0","500.0","400.0","471.0","1333.0","333.0","0.0","0.0","0.0","0.0","0.0","0.0","600.0","0.0","0.0"
"97","2002","7","Maharashtra","Raigad","2086.0","0.0","0.0","0.0","0.0","0.0","0.0","655.0","0.0","643.0","500.0","409.0","1333.0","333.0","1000.0","0.0","0.0","0.0","0.0","0.0","600.0","0.0","0.0"
"97","2003","7","Maharashtra","Raigad","2827.0","0.0","0.0","0.0","0.0","0.0","0.0","873.0","0.0","692.0","500.0","429.0","1333.0","500.0","0.0","0.0","-1.0","0.0","0.0","0.0","667.0","0.0","0.0"
"97","2004","7","Maharashtra","Raigad","2235.0","0.0","0.0","0.0","0.0","0.0","0.0","761.0","0.0","667.0","545.0","462.0","1333.0","333.0","1000.0","0.0","0.0","0.0","0.0","0.0","800.0","0.0","0.0"
"97","2005","7","Maharashtra","Raigad","2278.0","0.0","0.0","0.0","0.0","0.0","2000.0","770.0","0.0","667.0","636.0","424.0","1333.0","273.0","0.0","0.0","0.0","0.0","0.0","0.0","700.0","0.0","0.0"
"97","2006","7","Maharashtra","Raigad","2379.0","0.0","0.0","0.0","0.0","0.0","2000.0","733.0","0.0","765.0","600.0","462.0","1667.0","500.0","400.0","0.0","0.0","0.0","0.0","0.0","780.0","0.0","0.0"
"97","2007","7","Maharashtra","Raigad","2514.0","0.0","0.0","0.0","0.0","0.0","2500.0","740.0","0.0","789.0","727.0","469.0","1367.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","678.0","0.0","0.0"
"97","2008","7","Maharashtra","Raigad","2720.0","0.0","0.0","0.0","0.0","0.0","3000.0","854.0","0.0","700.0","545.0","422.0","1667.0","500.0","400.0","0.0","0.0","0.0","0.0","0.0","780.0","0.0","0.0"
"97","2009","7","Maharashtra","Raigad","2526.0","0.0","0.0","0.0","0.0","0.0","0.0","821.0","0.0","665.0","840.0","458.0","1333.0","250.0","444.0","0.0","0.0","0.0","0.0","0.0","629.0","0.0","0.0"
"97","2010","7","Maharashtra","Raigad","2370.0","0.0","0.0","0.0","0.0","0.0","0.0","766.0","0.0","867.0","457.0","485.0","1233.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","560.0","0.0","0.0"
"97","2011","7","Maharashtra","Raigad","2415.0","0.0","0.0","0.0","0.0","0.0","2850.0","858.0","0.0","872.0","631.0","503.0","1800.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","750.0","0.0","0.0"
"97","2012","7","Maharashtra","Raigad","2606.0","0.0","0.0","0.0","0.0","0.0","0.0","822.0","0.0","0.0","147.0","478.0","1567.0","400.0","0.0","0.0","0.0","0.0","0.0","0.0","1275.0","0.0","0.0"
"97","2013","7","Maharashtra","Raigad","2861.0","0.0","0.0","0.0","0.0","0.0","0.0","847.0","0.0","0.0","500.0","506.0","3000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","0.0","0.0"
"97","2014","7","Maharashtra","Raigad","2800.0","0.0","0.0","0.0","0.0","0.0","0.0","951.0","0.0","0.0","417.0","695.0","3000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1500.0","0.0","0.0"
"97","2015","7","Maharashtra","Raigad","2940.0","1000.0","0.0","0.0","0.0","0.0","0.0","1000.0","0.0","667.0","375.0","653.0","1500.0","300.0","0.0","0.0","0.0","0.0","0.0","0.0","857.0","0.0","0.0"
"97","2016","7","Maharashtra","Raigad","2728.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","824.0","-1.0","889.0","819.0","710.0","1500.0","359.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","2017","7","Maharashtra","Raigad","2721.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","791.0","-1.0","-1.0","667.0","325.0","1626.0","-1.0","333.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"98","1990","7","Maharashtra","Ratnagiri","2224.0","0.0","0.0","0.0","0.0","0.0","0.0","1251.0","0.0","0.0","500.0","457.0","2714.0","313.0","0.0","0.0","0.0","0.0","0.0","0.0","577.0","0.0","0.0"
"98","1991","7","Maharashtra","Ratnagiri","2430.0","0.0","0.0","0.0","0.0","0.0","1000.0","1274.0","0.0","1000.0","500.0","262.0","2400.0","286.0","0.0","0.0","0.0","0.0","0.0","0.0","483.0","0.0","0.0"
"98","1992","7","Maharashtra","Ratnagiri","2116.0","0.0","0.0","0.0","0.0","0.0","0.0","1253.0","0.0","0.0","833.0","338.0","2167.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","448.0","0.0","0.0"
"98","1993","7","Maharashtra","Ratnagiri","2344.0","0.0","0.0","0.0","0.0","0.0","1000.0","1197.0","0.0","0.0","875.0","455.0","2143.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","484.0","0.0","0.0"
"98","1994","7","Maharashtra","Ratnagiri","2213.0","0.0","0.0","0.0","0.0","0.0","1000.0","1386.0","0.0","0.0","714.0","436.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","484.0","0.0","0.0"
"98","1995","7","Maharashtra","Ratnagiri","2447.0","0.0","0.0","0.0","0.0","0.0","0.0","1328.0","0.0","0.0","600.0","481.0","1857.0","333.0","0.0","0.0","0.0","0.0","0.0","0.0","406.0","0.0","0.0"
"98","1996","7","Maharashtra","Ratnagiri","2568.0","0.0","0.0","0.0","0.0","0.0","0.0","1218.0","0.0","0.0","600.0","588.0","1857.0","364.0","0.0","0.0","0.0","0.0","0.0","0.0","778.0","0.0","0.0"
"98","1997","7","Maharashtra","Ratnagiri","2324.0","0.0","0.0","0.0","0.0","0.0","0.0","1126.0","0.0","1000.0","400.0","406.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","373.0","0.0","0.0"
"98","1998","7","Maharashtra","Ratnagiri","2794.0","0.0","0.0","0.0","0.0","0.0","0.0","1081.0","0.0","1000.0","400.0","424.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","458.0","0.0","0.0"
"98","1999","7","Maharashtra","Ratnagiri","2413.0","0.0","0.0","0.0","0.0","0.0","0.0","1146.0","0.0","0.0","600.0","500.0","1833.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2000","7","Maharashtra","Ratnagiri","2121.0","0.0","0.0","0.0","0.0","0.0","0.0","1228.0","0.0","0.0","400.0","391.0","2333.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","654.0","0.0","0.0"
"98","2001","7","Maharashtra","Ratnagiri","2671.0","0.0","0.0","0.0","0.0","0.0","0.0","1259.0","0.0","0.0","500.0","481.0","2200.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","731.0","0.0","0.0"
"98","2002","7","Maharashtra","Ratnagiri","1892.0","0.0","0.0","0.0","0.0","0.0","1000.0","1120.0","0.0","0.0","500.0","419.0","1750.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","538.0","0.0","0.0"
"98","2003","7","Maharashtra","Ratnagiri","3011.0","0.0","0.0","0.0","0.0","0.0","2000.0","1567.0","0.0","0.0","500.0","485.0","2250.0","1000.0","0.0","0.0","-1.0","0.0","0.0","0.0","692.0","0.0","0.0"
"98","2004","7","Maharashtra","Ratnagiri","2361.0","0.0","0.0","0.0","0.0","0.0","1000.0","1176.0","0.0","0.0","500.0","486.0","1800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","643.0","0.0","0.0"
"98","2005","7","Maharashtra","Ratnagiri","2528.0","0.0","0.0","0.0","0.0","0.0","2000.0","1215.0","0.0","0.0","667.0","447.0","1500.0","667.0","1000.0","0.0","0.0","0.0","0.0","0.0","519.0","0.0","0.0"
"98","2006","7","Maharashtra","Ratnagiri","2708.0","0.0","0.0","0.0","0.0","0.0","2000.0","1152.0","0.0","0.0","600.0","474.0","1250.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","417.0","0.0","0.0"
"98","2007","7","Maharashtra","Ratnagiri","2562.0","0.0","0.0","0.0","0.0","0.0","3000.0","1117.0","0.0","0.0","833.0","438.0","1750.0","1000.0","1000.0","0.0","0.0","0.0","0.0","0.0","560.0","0.0","0.0"
"98","2008","7","Maharashtra","Ratnagiri","2597.0","0.0","0.0","0.0","0.0","0.0","3000.0","1295.0","0.0","0.0","500.0","450.0","1000.0","1000.0","400.0","0.0","0.0","0.0","0.0","0.0","416.0","0.0","0.0"
"98","2009","7","Maharashtra","Ratnagiri","2623.0","0.0","0.0","0.0","0.0","0.0","3000.0","1298.0","0.0","0.0","833.0","452.0","1333.0","300.0","0.0","0.0","0.0","0.0","0.0","0.0","360.0","0.0","0.0"
"98","2010","7","Maharashtra","Ratnagiri","2860.0","0.0","0.0","0.0","0.0","0.0","2900.0","1219.0","0.0","0.0","457.0","460.0","1525.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","371.0","0.0","0.0"
"98","2011","7","Maharashtra","Ratnagiri","2921.0","0.0","0.0","0.0","0.0","0.0","2800.0","1359.0","0.0","0.0","629.0","468.0","1400.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","404.0","0.0","0.0"
"98","2012","7","Maharashtra","Ratnagiri","2909.0","0.0","0.0","0.0","0.0","0.0","0.0","1321.0","0.0","0.0","140.0","649.0","1273.0","400.0","0.0","0.0","0.0","0.0","0.0","0.0","368.0","0.0","0.0"
"98","2013","7","Maharashtra","Ratnagiri","2957.0","0.0","0.0","0.0","0.0","0.0","0.0","1360.0","0.0","0.0","1000.0","697.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","425.0","0.0","0.0"
"98","2014","7","Maharashtra","Ratnagiri","3041.0","0.0","0.0","0.0","0.0","0.0","0.0","1329.0","0.0","0.0","333.0","718.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","500.0","0.0","0.0"
"98","2015","7","Maharashtra","Ratnagiri","2452.0","0.0","0.0","0.0","0.0","0.0","2000.0","1193.0","0.0","500.0","375.0","673.0","1000.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","250.0","0.0","0.0"
"98","2016","7","Maharashtra","Ratnagiri","3138.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","1412.0","-1.0","-1.0","817.0","696.0","700.0","366.0","667.0","-1.0","500.0","-1.0","-1.0","-1.0","-1.0","10105.0","-1.0"
"98","2017","7","Maharashtra","Ratnagiri","2984.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","1507.0","-1.0","-1.0","-1.0","702.0","1481.0","300.0","667.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","5909.0","-1.0"
"99","1990","7","Maharashtra","Nasik","1058.0","1024.0","1668.0","537.0","885.0","635.0","860.0","949.0","0.0","490.0","773.0","467.0","824.0","500.0","500.0","615.0","0.0","0.0","500.0","938.0","699.0","11175.0","312.0"
"99","1991","7","Maharashtra","Nasik","769.0","837.0","1032.0","306.0","706.0","410.0","1158.0","635.0","0.0","449.0","506.0","201.0","522.0","0.0","500.0","1000.0","0.0","333.0","367.0","750.0","431.0","11143.0","171.0"
"99","1992","7","Maharashtra","Nasik","1175.0","1251.0","1719.0","561.0","1226.0","1041.0","919.0","917.0","0.0","479.0","895.0","406.0","1100.0","429.0","250.0","750.0","0.0","0.0","512.0","1000.0","805.0","8710.0","280.0"
"99","1993","7","Maharashtra","Nasik","1256.0","1455.0","1125.0","619.0","802.0","485.0","1768.0","976.0","0.0","572.0","884.0","465.0","836.0","333.0","429.0","600.0","0.0","0.0","600.0","1353.0","678.0","8236.0","300.0"
"99","1994","7","Maharashtra","Nasik","1237.0","1650.0","1208.0","565.0","832.0","799.0","1161.0","850.0","0.0","687.0","641.0","479.0","767.0","200.0","273.0","600.0","333.0","0.0","480.0","1129.0","633.0","9242.0","300.0"
"99","1995","7","Maharashtra","Nasik","956.0","1336.0","949.0","552.0","646.0","503.0","1577.0","824.0","0.0","514.0","50.0","488.0","725.0","1000.0","0.0","667.0","0.0","0.0","583.0","1100.0","569.0","8673.0","139.0"
"99","1996","7","Maharashtra","Nasik","1440.0","1449.0","1505.0","673.0","955.0","1132.0","1497.0","775.0","0.0","645.0","630.0","470.0","1076.0","500.0","0.0","714.0","0.0","500.0","625.0","1368.0","819.0","8723.0","232.0"
"99","1997","7","Maharashtra","Nasik","1337.0","1292.0","1227.0","639.0","852.0","628.0","1494.0","861.0","0.0","473.0","482.0","509.0","832.0","500.0","0.0","571.0","0.0","500.0","900.0","1038.0","720.0","9445.0","153.0"
"99","1998","7","Maharashtra","Nasik","1254.0","1337.0","1490.0","882.0","1076.0","1041.0","1989.0","882.0","0.0","658.0","462.0","503.0","1018.0","429.0","143.0","615.0","0.0","0.0","400.0","1458.0","811.0","9022.0","179.0"
"99","1999","7","Maharashtra","Nasik","1197.0","1431.0","1063.0","703.0","811.0","588.0","1434.0","896.0","1000.0","655.0","517.0","567.0","803.0","286.0","278.0","500.0","500.0","300.0","438.0","1602.0","748.0","8392.0","284.0"
"99","2000","7","Maharashtra","Nasik","873.0","1129.0","832.0","526.0","664.0","539.0","655.0","480.0","0.0","450.0","349.0","398.0","592.0","286.0","500.0","429.0","222.0","0.0","571.0","1173.0","524.0","9102.0","170.0"
"99","2001","7","Maharashtra","Nasik","1208.0","1329.0","892.0","539.0","675.0","555.0","2246.0","1036.0","0.0","496.0","427.0","527.0","668.0","333.0","200.0","429.0","333.0","0.0","357.0","1818.0","647.0","7826.0","106.0"
"99","2002","7","Maharashtra","Nasik","894.0","1414.0","1217.0","525.0","855.0","807.0","2612.0","612.0","0.0","554.0","756.0","646.0","956.0","429.0","500.0","250.0","228.0","0.0","364.0","1053.0","644.0","7094.0","211.0"
"99","2003","7","Maharashtra","Nasik","1310.0","1163.0","667.0","458.0","545.0","621.0","2422.0","938.0","0.0","536.0","412.0","513.0","755.0","429.0","500.0","500.0","-1.0","0.0","333.0","2247.0","714.0","5683.0","111.0"
"99","2004","7","Maharashtra","Nasik","1382.0","1462.0","1231.0","524.0","794.0","776.0","2170.0","971.0","0.0","627.0","707.0","718.0","858.0","286.0","333.0","1000.0","0.0","0.0","571.0","1842.0","993.0","5561.0","241.0"
"99","2005","7","Maharashtra","Nasik","1167.0","1652.0","946.0","586.0","667.0","763.0","2029.0","896.0","0.0","699.0","726.0","576.0","877.0","500.0","200.0","500.0","0.0","0.0","600.0","2000.0","1048.0","5101.0","338.0"
"99","2006","7","Maharashtra","Nasik","1012.0","1637.0","800.0","700.0","717.0","725.0","1609.0","761.0","0.0","666.0","763.0","588.0","730.0","500.0","700.0","500.0","200.0","0.0","600.0","1502.0","902.0","6877.0","243.0"
"99","2007","7","Maharashtra","Nasik","1352.0","1886.0","772.0","588.0","620.0","1097.0","2884.0","787.0","0.0","749.0","714.0","618.0","947.0","1000.0","750.0","900.0","250.0","0.0","667.0","1525.0","1037.0","8578.0","329.0"
"99","2008","7","Maharashtra","Nasik","1285.0","1612.0","1273.0","584.0","660.0","965.0","2881.0","887.0","0.0","586.0","592.0","565.0","930.0","1000.0","250.0","0.0","0.0","0.0","667.0","1287.0","963.0","6983.0","220.0"
"99","2009","7","Maharashtra","Nasik","392.0","1615.0","700.0","744.0","742.0","754.0","2266.0","467.0","0.0","701.0","420.0","479.0","755.0","200.0","500.0","0.0","300.0","0.0","433.0","1187.0","921.0","7293.0","254.0"
"99","2010","7","Maharashtra","Nasik","407.0","1908.0","1167.0","707.0","761.0","1263.0","3236.0","445.0","0.0","767.0","618.0","664.0","862.0","0.0","0.0","0.0","350.0","0.0","267.0","1422.0","1059.0","7740.0","339.0"
"99","2011","7","Maharashtra","Nasik","1237.0","1958.0","1331.0","711.0","995.0","1025.0","3170.0","908.0","0.0","712.0","758.0","782.0","1028.0","500.0","0.0","0.0","450.0","0.0","500.0","1391.0","1097.0","7566.0","349.0"
"99","2012","7","Maharashtra","Nasik","1190.0","1641.0","1888.0","813.0","1559.0","807.0","2945.0","985.0","0.0","687.0","635.0","745.0","872.0","429.0","0.0","0.0","272.0","0.0","273.0","1559.0","1097.0","7577.0","286.0"
"99","2013","7","Maharashtra","Nasik","1285.0","1698.0","1985.0","655.0","1245.0","1120.0","3850.0","942.0","0.0","656.0","703.0","1108.0","1037.0","0.0","0.0","0.0","333.0","0.0","1000.0","1578.0","1470.0","8507.0","394.0"
"99","2014","7","Maharashtra","Nasik","1218.0","1536.0","0.0","725.0","725.0","713.0","2691.0","667.0","0.0","697.0","263.0","516.0","1015.0","0.0","0.0","1000.0","222.0","0.0","0.0","1421.0","1270.0","8239.0","175.0"
"99","2015","7","Maharashtra","Nasik","1453.0","1352.0","875.0","586.0","621.0","573.0","2404.0","761.0","0.0","667.0","288.0","365.0","924.0","0.0","0.0","0.0","222.0","0.0","91.0","1164.0","1064.0","8059.0","112.0"
"99","2016","7","Maharashtra","Nasik","2028.0","2242.0","1909.0","609.0","800.0","1598.0","4608.0","918.0","-1.0","713.0","763.0","499.0","1646.0","375.0","-1.0","-1.0","333.0","500.0","407.0","1499.0","-1.0","8614.0","611.0"
"99","2017","7","Maharashtra","Nasik","2119.0","1988.0","1375.0","672.0","758.0","1464.0","4708.0","731.0","-1.0","851.0","816.0","638.0","1378.0","303.0","1000.0","-1.0","333.0","-1.0","535.0","2039.0","-1.0","8332.0","397.0"
"100","1990","7","Maharashtra","Dhule","926.0","1015.0","1279.0","997.0","1167.0","803.0","1667.0","1000.0","0.0","612.0","710.0","494.0","942.0","296.0","0.0","600.0","0.0","0.0","625.0","1000.0","871.0","7271.0","138.0"
"100","1991","7","Maharashtra","Dhule","565.0","1036.0","809.0","457.0","734.0","664.0","840.0","833.0","0.0","565.0","389.0","219.0","488.0","242.0","0.0","500.0","500.0","0.0","500.0","750.0","467.0","7047.0","87.0"
